1B	199000000	200000000	0.422622
1B	200000000	201000000	0.642220
1B	201000000	202000000	0.296250
1B	202000000	203000000	0.323182
1B	203000000	204000000	0.981975
1B	204000000	205000000	0.256888
1B	205000000	206000000	0.474414
1B	206000000	207000000	0.213383
1B	207000000	208000000	0.223741
1B	208000000	209000000	0.385332
1B	209000000	210000000	0.047649
1B	210000000	211000000	0.184379
1B	211000000	212000000	0.285892
1B	212000000	213000000	0.418479
1B	213000000	214000000	0.256888
1B	214000000	215000000	0.000000
1B	215000000	216000000	0.010358
1B	216000000	217000000	0.000000
1B	217000000	218000000	0.000000
1B	218000000	219000000	0.406049
1B	219000000	220000000	0.211311
1B	220000000	221000000	0.178164
1B	221000000	222000000	0.468199
1B	222000000	223000000	0.393619
1B	223000000	224000000	0.130516
1B	224000000	225000000	0.321110
1B	225000000	226000000	0.544851
1B	226000000	227000000	0.323182
1B	227000000	228000000	0.000000
1B	228000000	229000000	0.000000
1B	229000000	230000000	0.068365
1B	230000000	231000000	0.269318
1B	231000000	232000000	0.582142
1B	232000000	233000000	0.412264
1B	233000000	234000000	0.000000
1B	234000000	235000000	0.308680
1B	235000000	236000000	0.198881
1B	236000000	237000000	0.205096
1B	237000000	238000000	0.101512
1B	238000000	239000000	0.818313
1B	239000000	240000000	0.439196
1B	240000000	241000000	0.567640
1B	241000000	242000000	0.111871
1B	242000000	243000000	0.107727
1B	243000000	244000000	0.304537
1B	244000000	245000000	0.037290
1B	245000000	246000000	0.548995
1B	246000000	247000000	0.109799
1B	247000000	248000000	0.147089
1B	248000000	249000000	0.000000
1B	249000000	250000000	0.519991
1B	250000000	251000000	0.000000
1B	251000000	252000000	0.136731
1B	252000000	253000000	0.774808
1B	253000000	254000000	0.190594
1B	254000000	255000000	0.428837
1B	255000000	256000000	0.000000
1B	256000000	257000000	0.041434
1B	257000000	258000000	0.000000
1B	258000000	259000000	0.000000
1B	259000000	260000000	0.000000
1B	260000000	261000000	0.000000
1B	261000000	262000000	0.070437
1B	262000000	263000000	0.316967
1B	263000000	264000000	0.316967
1B	264000000	265000000	0.476486
1B	265000000	266000000	0.217526
1B	266000000	267000000	0.111871
1B	267000000	268000000	0.238243
1B	268000000	269000000	0.542780
1B	269000000	270000000	0.012430
1B	270000000	271000000	0.337684
1B	271000000	272000000	0.526206
1B	272000000	273000000	0.526206
1B	273000000	274000000	0.039362
